BRCA1,BRCA2,TP53,ERBB2,ESR1,PGR,MYC,PIK3CA,PTEN,EGFR,AKT1,CCND1,CDH1,RB1,CDKN2A,MDM2,KRAS,BRAF,ATM,CHEK2,MKI67,BCL2,BAX,VEGFA,label
9.3154,8.1131,8.3585,12.223,5.556,3.2566,12.667,8.8009,10.2188,8.0074,11.9277,13.329,12.7089,10.1224,5.8388,10.6994,10.0477,7.238,9.8071,9.1358,10.3593,5.4658,10.0169,12.5051,Cancer
8.3632,6.0371,10.4603,13.339,13.1329,8.3267,11.5414,9.4664,10.6428,8.5953,11.912,11.9632,13.7523,10.951,6.4317,11.4329,10.4818,7.637,10.7494,6.6213,8.5143,11.3723,8.4379,10.2246,Cancer
9.5833,7.5492,11.1181,13.4071,14.0227,5.032,11.6287,8.8449,10.814,5.2577,12.8426,14.9455,15.3915,9.4531,7.3014,10.6774,9.7396,7.7169,9.6473,7.451,12.4513,10.2926,8.6541,11.2784,Cancer
8.0619,7.1868,9.6023,11.6124,7.8272,4.4739,12.0171,8.8399,10.9442,9.3931,11.6204,12.9268,13.1519,8.6085,11.2768,10.2621,10.6833,7.7925,9.2219,8.9122,11.4043,7.6884,9.4759,10.7472,Cancer
8.4749,6.6258,10.3024,11.1965,10.9861,10.8076,10.9832,10.6908,11.9959,11.6386,11.26,11.0128,12.2706,10.389,6.6796,10.9267,10.0011,8.1304,11.2486,7.1388,8.9893,11.1885,7.8665,10.5602,Normal
8.2474,6.2334,11.5408,12.0784,12.9092,11.7982,12.4809,8.164,11.0878,5.4852,13.1842,12.5838,8.756,9.6144,7.0488,10.5677,10.102,7.779,8.3527,8.1621,11.7981,10.9189,10.8691,10.9197,Cancer
8.3558,5.6531,10.7902,13.6493,13.2354,14.2111,12.2703,7.9543,10.3997,5.2749,11.4494,11.6199,8.9393,9.1571,8.0017,10.5596,10.2423,6.8607,9.5845,7.9276,8.6338,11.8899,9.7685,11.6369,Cancer
8.1038,6.8421,11.0289,12.9328,14.3129,10.9855,9.6907,8.3652,9.566,5.4478,12.4058,13.4432,14.2193,10.0348,6.3153,10.8889,10.1716,7.5751,9.8033,7.7128,10.0463,10.6445,9.5904,10.8242,Cancer
5.5136,9.0371,11.0509,11.4705,6.0722,4.9673,10.7466,8.7869,8.4703,9.0722,11.6258,9.7731,14.1224,8.8028,10.4938,11.2033,9.3459,7.7303,9.6435,8.0618,12.2009,8.3226,9.6771,11.2243,Cancer
6.9296,4.6639,10.3428,12.3261,12.5704,10.7074,11.2415,8.6938,11.253,9.4126,12.0173,12.9926,13.0401,9.5147,6.6328,10.5178,8.9879,7.0304,9.0543,7.3267,6.5382,10.874,8.7314,9.7979,Normal
5.5759,10.0154,8.5503,10.8625,4.424,2.3322,12.5453,9.6377,8.1399,8.7098,12.2354,13.4602,12.883,9.7617,1.9571,10.1342,10.6972,8.4937,9.1469,9.1888,12.1281,7.81,9.8328,11.3599,Cancer
7.041,4.6429,10.4293,13.5258,14.5445,10.2407,8.7226,7.694,10.2495,3.0604,12.8207,13.0565,13.0813,9.871,6.7245,9.7292,8.8274,7.4371,8.9001,7.1091,8.9778,11.1567,9.7276,10.7511,Cancer
9.0205,7.5037,10.3717,12.6661,12.9092,9.9246,10.1822,8.4093,11.2968,7.3988,12.2507,12.6176,12.5451,9.3141,9.191,11.2777,9.8707,7.2928,10.2468,7.9509,10.5644,10.8295,9.9105,11.2891,Cancer
7.9127,5.1115,9.7286,10.8889,11.4299,9.8502,10.1169,10.2276,11.7341,11.2882,11.471,12.8853,11.281,10.3557,4.7935,10.6861,9.7563,7.8422,10.4278,6.6989,7.5627,11.1868,8.0477,10.4212,Normal
8.3311,8.2785,8.9203,17.6873,7.4149,6.0935,10.598,9.0749,10.8434,8.9556,12.2216,12.4732,13.8459,10.5185,6.826,10.5118,10.1272,7.1132,10.7028,7.8739,10.9443,8.6208,9.0567,12.1822,Cancer
8.0152,6.755,11.5319,12.8852,15.0153,6.4471,11.312,9.8593,10.9077,5.0954,11.6967,13.4821,11.5133,10.2636,5.6853,10.9219,11.36,7.9114,10.7104,7.8084,10.1374,12.9434,8.7597,10.414,Cancer
8.9079,7.1699,10.8922,13.006,14.7115,6.7738,8.5484,8.0833,11.1585,5.6101,12.1017,12.2738,9.431,10.1969,3.8904,10.4546,10.4535,7.4759,10.5688,7.8033,11.3626,8.809,8.9949,10.7144,Cancer
8.5942,6.9515,10.8838,12.8001,13.1856,8.7274,12.2267,8.9349,10.8118,6.6891,11.4162,14.8719,13.9859,10.0016,8.0655,11.0926,10.5198,6.9996,9.451,6.6347,10.8612,10.6752,9.0168,10.6883,Cancer
8.4322,7.2286,9.9674,12.1118,12.2168,9.162,11.4221,9.9797,11.0047,9.4177,11.1877,13.3984,14.4222,10.3182,5.8745,12.778,10.1247,7.8392,11.1518,7.9399,10.6522,11.7746,8.7475,9.4886,Cancer
6.8991,6.5589,10.035,11.617,13.5891,7.0596,10.8056,9.4379,11.0875,8.3705,12.6205,12.1064,13.4292,9.7642,6.9873,10.9611,9.2932,7.3793,9.173,7.2283,9.7331,11.4135,8.5742,9.9571,Cancer
7.8158,6.7524,10.5437,12.5813,12.3997,9.5916,11.2487,9.8635,11.5295,11.0732,11.3983,12.6239,13.3992,10.5406,5.6259,11.1079,9.9504,8.2156,11.2585,7.2159,7.7646,11.4372,8.3129,10.0414,Normal
8.1561,7.3983,10.1889,13.4555,12.7177,13.721,10.4973,9.7495,11.5792,8.6998,11.6674,12.4418,9.9501,10.4881,7.2676,10.7586,13.31,8.2267,11.0535,7.3667,8.9152,11.3593,8.9626,10.1188,Cancer
8.5841,6.9582,10.4014,12.1375,15.5026,12.5147,10.5771,8.7226,11.1264,5.4294,12.2289,13.2459,13.9257,10.8393,7.041,11.1607,10.5406,6.8944,10.3346,7.4083,9.6733,11.3164,8.9931,11.7045,Cancer
8.702,5.7812,11.5483,12.7628,4.074,1.3877,11.981,7.7353,9.099,8.1025,12.9393,9.0577,13.1365,6.806,10.4615,10.22,8.971,6.8308,8.918,9.2936,10.5805,6.2542,9.318,12.5693,Cancer
7.1003,4.9045,9.9665,13.2762,13.6056,11.5246,10.1969,8.0414,10.3745,7.7163,12.1391,12.4738,11.4933,9.6756,8.2671,11.0857,9.547,7.0546,9.7798,7.7862,7.7131,10.6562,10.2586,11.5667,Cancer
8.2908,8.047,11.3638,10.6165,5.0268,5.4212,11.2084,10.3415,9.8293,8.1762,11.985,11.3529,11.6898,9.8006,10.9728,10.3281,9.5792,6.8879,10.2942,8.373,11.4159,7.7621,10.2248,10.2488,Cancer
7.3105,7.1439,11.0154,12.2871,14.1788,6.6814,10.9928,8.3191,10.0668,7.0423,11.941,12.1531,13.901,9.2993,8.3075,10.8359,9.6702,6.7982,9.943,7.1985,9.9542,11.4604,10.0873,10.9523,Cancer
7.6328,6.9703,10.5319,12.0239,14.6694,10.3653,8.2422,9.3561,11.0256,7.3018,12.6235,12.6404,14.8263,10.204,8.1477,11.7175,10.6685,7.9361,9.0939,7.4814,9.3965,10.4074,9.3959,10.5322,Cancer
8.2257,6.8702,10.9354,12.947,14.6365,14.1618,9.8433,9.0197,11.2937,4.2811,12.4973,13.3843,13.8657,10.4146,5.8052,11.2748,10.2564,7.6303,10.0835,6.982,9.6007,11.4369,8.6982,11.527,Cancer
9.4097,6.3015,9.8629,12.8041,13.2343,12.2331,11.7939,8.9151,11.0883,6.4643,11.6775,13.7157,14.1938,9.859,4.5959,11.6645,10.3823,7.5258,8.6432,9.3251,11.8388,12.3414,8.6818,11.856,Cancer
7.3402,4.2892,10.4318,12.671,11.3852,7.6688,9.4075,7.2001,10.7666,4.8592,11.9918,14.6774,13.1084,9.0961,8.8144,10.8495,10.0145,7.1246,9.0137,8.3358,9.707,12.0893,9.3379,9.8366,Cancer
8.2237,7.4626,10.8462,15.7324,11.7566,7.0825,10.0877,9.4698,11.3188,5.7935,13.0617,13.1633,14.1851,9.9202,6.1769,10.6649,10.0332,7.0825,9.278,7.8023,11.6787,10.7967,9.1987,9.9696,Cancer
8.338,6.4494,10.3855,13.0192,13.3928,6.7912,11.2863,8.9148,10.4633,6.4856,11.5525,14.7927,14.2084,10.1567,8.2738,12.03,9.6835,8.1754,9.4693,8.3609,9.4411,11.2241,9.1085,11.4211,Cancer
7.9222,6.3168,11.3517,12.2778,6.5246,4.1682,9.541,8.2783,10.3569,8.0241,11.8943,12.4565,13.1709,9.5215,7.2059,10.2143,10.4813,6.3983,10.0242,8.4085,10.8468,8.1509,9.8164,11.2903,Cancer
7.935,6.8862,10.1754,13.2297,11.1875,4.5987,12.8986,8.7385,10.5724,5.9166,12.2296,11.3739,7.7861,9.7986,5.7733,10.4622,9.5486,7.4978,9.3313,7.9439,10.2244,9.7649,10.5195,11.1997,Cancer
7.4654,8.6691,10.3354,10.5632,7.7053,5.1608,10.3924,9.7467,11.5024,8.2965,11.7512,11.3037,11.705,10.2901,8.7059,10.8903,10.8033,7.9832,11.4108,8.8427,12.18,9.9318,8.1968,9.1758,Cancer
8.5574,7.0217,10.5365,13.579,12.4303,12.1119,12.0149,8.6837,10.7653,7.3685,12.0264,13.1977,9.3251,9.9078,8.3567,10.2614,9.7527,6.5112,8.7177,7.829,10.2377,10.6223,9.8323,10.7144,Cancer
8.3527,7.6714,11.4495,13.8049,13.217,11.3241,9.5898,8.6303,10.1148,7.2167,13.6208,11.796,14.4745,10.1204,7.5523,10.7635,10.4532,6.8693,9.4361,8.1163,12.2355,8.131,8.9093,10.5173,Cancer
8.3133,6.8537,10.5244,13.3173,14.2319,11.949,11.0143,9.6026,10.8564,9.8389,11.8596,13.3368,11.7375,10.0716,5.8662,11.2,9.9043,8.6522,10.5454,7.8274,10.0076,11.7211,8.8254,10.4409,Cancer
8.4435,6.1992,10.8806,13.4752,14.7602,10.4971,8.1989,8.6899,10.6726,6.6881,11.4875,13.1488,13.8053,10.3524,6.6422,11.2157,10.1162,7.3742,9.9803,7.5718,8.4239,9.9583,8.7697,13.1043,Cancer
9.797,8.3842,9.8787,13.5939,14.3738,9.8445,9.1666,9.4268,11.4869,6.6677,11.6266,14.3711,14.4697,10.3922,6.2881,11.6959,10.5377,8.598,10.1808,6.4513,11.0249,10.797,9.126,10.9918,Cancer
7.8181,6.6768,11.1741,12.4183,10.7475,10.7078,12.4842,9.691,11.3658,10.9765,11.4634,12.6231,13.4184,10.118,4.6959,10.911,9.5345,7.5364,10.483,7.4173,8.4217,10.9005,8.3036,10.545,Normal
8.547,8.6844,12.1139,12.7126,9.7506,3.3869,12.9206,9.0666,11.305,11.85,11.7352,13.5815,14.5226,10.4994,5.9499,11.2369,9.6913,7.6447,10.5639,7.1127,10.6298,11.3093,8.9466,8.9649,Cancer
9.7476,8.3371,11.1417,17.455,5.9324,5.2267,9.6065,11.3122,11.3559,7.7007,14.1906,13.6865,16.0152,10.1183,4.0891,10.3831,10.5353,7.8978,9.2214,8.2083,11.8374,7.6499,8.9761,10.1131,Cancer
8.132,5.8078,9.6496,10.5254,10.7436,9.9369,9.8136,10.6585,12.2719,11.4766,11.2355,12.7442,11.1288,10.6746,5.5077,10.6945,10.096,7.9877,10.9542,6.549,6.4788,11.5442,7.56,10.2259,Normal
8.3141,7.3466,10.9024,12.2655,13.6821,12.8347,10.7185,9.3507,11.0163,8.5096,11.8374,13.142,12.8861,10.4753,6.5867,10.9024,10.22,7.5231,11.208,6.102,10.0519,11.2055,8.8881,9.7113,Cancer
8.26,7.0177,10.2804,13.1425,13.7654,12.0199,9.3767,8.7417,11.8509,7.9983,12.9757,12.4758,13.2833,10.6652,5.6468,11.0855,10.4022,8.3978,11.2521,6.76,7.9537,11.4785,8.0453,10.2435,Cancer
8.063,7.8275,9.3846,12.0235,5.8481,6.491,11.8243,11.3333,9.8694,8.954,12.3337,12.1267,12.7524,9.8633,9.6064,9.4641,9.7802,7.0195,10.0346,7.8342,13.3023,9.0766,9.7412,12.2231,Cancer
8.163,6.8363,10.9301,12.5978,12.5604,10.1264,11.0732,9.0875,11.0401,8.1818,11.793,12.0039,12.2572,10.574,6.9194,10.8582,10.0109,7.2858,11.2175,7.6003,10.2485,11.1147,9.0654,9.6599,Cancer
7.62,6.7621,10.6566,17.0205,7.6532,6.8088,11.2477,8.299,11.0697,8.162,12.2833,11.4843,13.2484,10.0403,6.0496,10.0472,10.2279,6.0825,9.7632,8.0856,10.3354,8.7589,9.8098,10.436,Cancer
8.2554,6.609,10.5637,12.2083,12.92,11.9943,9.8042,8.5334,11.4328,7.1703,12.5237,13.0779,12.6155,10.3058,5.6866,11.3504,10.0852,6.7375,10.1587,7.3993,10.0135,10.9883,9.2374,9.8627,Cancer
8.5612,6.199,9.9793,12.4822,11.2529,9.4578,11.3831,8.7573,10.8329,8.2078,11.7774,12.8764,12.0755,10.1098,7.3012,10.57,9.9497,7.077,10.1347,8.2457,10.6896,10.6007,9.8745,11.3334,Cancer
7.994,8.2782,11.0646,12.5317,12.1467,10.4191,10.8004,9.3228,10.9482,8.5234,12.6649,13.0605,14.4028,10.7213,5.6428,12.1253,10.5443,6.8581,9.588,6.569,12.1844,10.666,9.2719,10.4692,Cancer
7.0412,4.5363,10.6612,10.5663,13.1314,11.2714,12.2111,9.0951,12.0943,9.7709,10.4094,11.8195,12.7483,11.1508,5.6443,11.7323,10.428,7.474,9.7881,7.2893,5.7265,11.2275,7.0181,10.2582,Normal
8.3937,7.5996,9.1116,12.0616,5.7495,4.0898,12.4503,9.2152,10.9261,8.4902,11.3818,13.0358,13.1411,10.5029,4.4424,10.9515,10.4872,7.3079,9.9366,8.0936,11.0358,10.2036,9.1998,10.0118,Cancer
7.1979,5.8177,10.6976,13.9768,12.6824,12.0909,11.8132,8.3827,10.0514,8.5529,12.4556,12.4493,11.5517,9.393,5.7094,10.0734,9.4089,7.4289,9.6293,6.6621,8.4417,10.6131,9.7886,10.4645,Cancer
8.381,8.3759,11.1462,10.7646,14.4414,13.6693,11.9444,9.123,11.5914,6.1826,11.1909,13.4221,12.26,10.0739,8.0853,11.0243,11.2322,8.1143,9.176,8.6006,11.503,9.8134,8.4021,10.562,Cancer
7.6854,7.1346,10.7902,12.2359,14.2941,13.2981,10.5223,8.9429,11.1281,8.403,12.4471,13.6951,10.5786,10.6191,6.4477,11.0061,9.8109,7.1794,9.0488,7.505,10.8361,10.6109,8.9476,10.4936,Cancer
9.0197,4.1628,10.3785,13.3653,13.4923,7.8071,11.9202,8.7851,10.8398,5.4056,12.2626,13.9873,13.543,9.842,7.5539,11.7633,9.6698,7.7336,8.9871,8.3985,11.0036,11.7116,10.0682,10.426,Cancer
8.6754,7.5496,10.6331,12.8605,12.7842,9.6898,10.2481,8.5599,10.6798,6.4756,12.4173,13.3919,14.4064,10.7312,7.2115,12.5418,9.9097,6.5183,10.1363,6.9595,11.252,11.4019,10.3276,10.851,Cancer
9.0761,8.1171,10.4545,11.9977,12.7331,12.9007,10.8149,9.6341,11.9335,9.6205,11.8199,13.3117,10.7439,11.1507,6.0031,11.1181,10.7033,7.8463,11.039,7.6359,11.2094,11.4182,8.2176,11.4366,Cancer
10.334,7.6553,10.855,13.025,14.4142,9.1769,9.4919,8.2963,10.2898,4.816,12.3741,17.4366,14.3365,10.9857,6.2442,12.3215,9.9811,7.0726,8.6125,8.6166,11.6826,10.686,9.8546,11.3736,Cancer
8.0462,6.3905,11.1559,12.7117,13.9265,11.8571,8.7486,7.7045,11.007,3.8299,12.2716,13.5175,12.9124,10.1206,5.6111,10.4759,9.9155,6.6279,10.0601,7.4746,10.1445,11.0083,9.8022,10.626,Cancer
6.8456,6.641,10.5842,15.4805,11.6105,10.2784,10.3499,8.5235,10.9944,7.0951,12.8241,11.6288,11.7228,10.5034,7.9574,10.5852,10.2466,6.307,10.3534,7.5443,10.7981,9.961,9.2657,10.8252,Cancer
7.0096,6.284,11.1045,12.9892,14.1063,8.9582,8.586,9.1259,10.9968,7.7101,12.0223,12.9127,12.6558,10.321,7.0399,10.3154,10.0668,6.8234,10.0638,7.0301,8.9929,10.373,9.1658,11.6346,Cancer
8.2908,7.1557,11.4659,12.5758,12.8057,13.7482,10.9289,9.0688,11.4408,9.2567,11.9143,13.5495,13.3522,11.0158,5.7518,10.9134,10.3411,7.5037,10.3097,7.5279,10.4251,12.0213,9.3158,11.3147,Cancer
9.9184,8.9421,10.3449,16.7801,13.8246,12.5996,11.1628,9.1843,11.713,7.9609,12.1051,14.1226,11.633,10.3923,6.1656,11.1597,11.1872,8.1082,9.9139,8.4669,11.1448,11.6919,9.0102,9.8631,Cancer
7.0702,5.6508,10.976,13.81,13.7341,12.47,11.9686,8.3517,10.5296,8.1747,12.2922,12.1656,13.6062,9.6668,5.6861,10.659,9.216,7.1982,9.6991,7.2255,6.171,11.0538,9.5367,10.738,Cancer
9.178,8.7791,11.2689,10.8194,9.5962,4.0376,11.8799,9.0253,11.0593,8.9199,11.0547,10.9569,13.4157,10.1009,11.0336,10.978,9.9248,7.2811,9.4059,9.3934,11.7542,11.1331,9.5248,10.458,Cancer
7.4085,5.9917,10.4258,13.73,14.5539,10.522,10.9587,7.9572,10.2486,6.5054,12.3913,11.9912,14.1857,9.6078,7.1997,10.7009,9.2333,7.1123,10.218,7.4304,8.1494,10.3476,9.4376,10.9709,Cancer
8.7083,5.1349,10.0015,14.0504,12.7095,9.8772,10.0058,7.1355,10.1939,2.8306,11.6214,12.3872,13.4051,8.0741,9.6817,10.2649,8.251,6.2936,7.3489,8.5545,10.1493,9.8361,10.9055,9.5701,Cancer
8.6685,7.111,10.4414,13.4261,15.1687,10.6377,8.6064,9.1125,11.0633,6.1676,12.096,13.1776,14.1543,11.1563,5.1552,11.5643,10.6456,7.7822,10.1125,7.9875,10.5084,11.3278,8.0112,12.5045,Cancer
10.385,8.5672,10.9893,12.4552,14.9839,13.1961,11.9087,9.8938,10.768,6.348,12.0365,16.169,12.8855,10.3438,6.5625,11.2751,10.951,7.8374,10.2459,7.5337,12.0566,11.2984,9.3943,9.5081,Cancer
7.6676,6.143,10.9639,12.7447,12.3096,14.0303,11.3546,8.2893,10.213,6.388,12.2163,13.0888,13.0659,9.1242,6.556,10.1606,9.2442,7.4713,9.4751,7.342,8.812,11.1164,9.7857,11.2072,Cancer
6.9924,5.1717,10.9138,13.6872,12.0737,5.2355,10.1584,8.5604,10.4253,5.7323,12.2513,10.9817,10.7765,9.7331,7.5643,10.7135,9.4784,6.1516,9.6953,7.1077,7.6131,9.7206,10.1656,10.3552,Cancer
7.6669,6.9405,10.3457,12.0343,13.3326,6.0087,11.4162,9.1617,11.3574,8.5924,11.5744,14.7046,14.4694,9.385,7.0148,11.9612,10.257,7.0456,9.6616,6.527,10.9987,10.5565,9.4489,10.591,Cancer
8.7698,8.1409,10.1396,12.9691,14.2139,5.2372,9.3262,9.4913,10.757,6.9867,12.8037,16.2587,13.4126,10.4137,6.3837,10.8711,10.0083,9.2069,10.5233,6.7741,10.7076,12.4842,8.8144,10.9926,Cancer
8.3748,8.0664,10.6855,11.9202,13.8516,8.1604,10.1537,9.2932,10.8792,9.5229,12.826,15.4544,13.0074,10.6614,5.1797,11.2843,10.9509,7.3554,9.814,7.1611,12.3155,10.2255,8.8976,10.2461,Cancer
8.3127,6.384,11.131,12.4742,12.7933,10.3683,10.3,8.6821,10.2509,6.7589,12.6271,11.704,13.7139,10.2028,5.1437,11.0694,10.5735,7.5545,9.5851,7.3906,10.8078,9.3112,9.1835,10.7753,Cancer
8.2456,7.8906,10.0891,13.1853,12.1941,11.885,10.6144,9.6083,10.9491,8.589,12.2109,14.6113,15.8844,10.8525,7.1255,14.1905,10.451,7.2064,10.0348,6.6138,11.3706,11.6347,8.9228,10.5669,Cancer
6.2488,9.12,11.2877,11.2008,6.2207,5.3693,10.8503,10.1911,10.0749,10.3197,11.9004,12.4464,12.8195,9.8124,8.891,10.113,10.3375,8.9698,10.6465,8.2251,11.6871,7.9607,8.9219,12.0587,Cancer
8.7005,8.6632,11.343,12.1836,14.1514,5.2265,10.567,9.4588,11.4361,6.5575,12.6311,14.0174,15.6814,10.2906,4.2027,12.0367,8.6643,7.3982,9.8982,7.4444,12.3016,10.4853,9.5627,10.9173,Cancer
8.3359,7.0417,11.7906,11.9712,3.1467,2.4566,12.6687,8.8421,9.4746,6.8582,11.1155,11.8281,12.6221,9.3236,12.1724,10.5678,10.4736,6.4865,8.9076,9.0442,10.0071,5.0438,10.0695,10.72,Cancer
10.0429,7.5393,9.4829,14.9881,13.7616,11.6346,9.7212,9.2797,10.8867,7.8286,11.1181,14.9703,13.1557,10.4958,7.7156,10.5776,10.4985,7.8303,10.1874,7.8643,10.9358,9.8848,9.9736,10.5174,Cancer
8.7549,7.7422,10.2422,13.6538,13.2663,5.5138,10.0611,9.353,10.4154,6.1071,12.5972,12.7384,15.1453,10.4712,5.916,13.7217,9.6216,8.0509,9.3679,6.3711,10.1938,10.425,9.6975,11.7879,Cancer
8.211,6.4809,8.974,12.4295,8.6938,5.9263,10.6188,8.9754,11.1936,6.834,11.7993,10.3397,12.3819,7.9608,11.726,10.2639,9.3517,8.2972,8.9953,8.8955,12.0607,8.9592,10.2479,11.4474,Cancer
8.2299,7.6893,10.5547,17.1743,13.6723,10.0224,9.9778,9.3409,10.9612,8.9062,12.1917,12.8461,14.498,10.7315,7.0176,11.1298,10.3633,8.3746,10.3909,6.9872,10.6063,10.7193,8.664,10.003,Cancer
7.818,6.793,10.7533,12.518,13.3735,15.1488,10.1112,8.9849,11.2092,8.6671,12.2488,13.6857,13.3379,9.8586,6.6489,11.2318,10.1889,7.0705,9.409,7.1176,9.0548,11.6242,9.403,10.796,Cancer
8.7323,5.1926,10.6644,13.2412,13.9689,11.5857,11.124,9.4506,10.988,6.5544,12.3427,14.2362,14.5154,10.3759,6.5149,12.8205,9.5576,8.4004,8.5171,7.1317,10.812,12.1973,9.2106,10.9941,Cancer
8.0293,5.9738,11.7991,13.1003,11.1138,10.3116,12.726,8.0637,11.0519,7.6376,12.3418,13.1619,13.5666,9.5237,5.6196,10.3047,8.9695,7.1295,9.4064,8.3637,9.7238,10.338,9.986,9.6272,Cancer
10.4567,8.2274,10.0738,13.6302,13.5236,11.9693,11.2442,9.5122,11.1293,6.2611,11.6064,14.8375,13.2573,10.8779,4.724,11.5647,11.178,6.9817,10.0216,8.1404,11.4725,10.0932,9.012,10.8372,Cancer
9.2328,7.0447,9.4375,11.8419,14.6124,13.3831,9.4381,8.9216,10.8123,3.8179,10.4933,14.087,13.4039,10.3189,7.1634,11.9843,12.3337,7.8248,9.8291,8.7625,9.8815,11.6322,8.2144,12.543,Cancer
7.8681,7.7462,10.9359,14.1448,4.7144,5.327,12.1252,9.6483,10.5092,6.5564,11.7141,13.7997,13.1766,10.4243,7.7672,10.5355,10.6299,8.0319,10.1933,8.7868,11.2637,9.8954,9.9749,12.1331,Cancer
7.8572,6.2491,9.9793,13.4982,14.2646,6.4674,11.893,8.6536,11.1316,7.7503,11.9445,14.5989,13.003,9.2764,8.2521,11.2683,10.4131,7.9806,9.6075,6.189,10.3209,9.2386,9.3109,11.3499,Cancer
8.6696,5.6028,7.8554,12.9644,13.8461,11.1315,11.0756,7.6649,10.5786,3.8481,13.1232,13.3296,13.9761,8.8964,7.8086,10.7161,10.5842,6.3795,7.7755,8.4393,10.5737,8.628,10.3917,9.643,Cancer
7.7521,4.4945,8.4088,12.7595,12.5974,11.3666,9.9293,9.4466,11.3551,5.5327,11.894,14.7151,12.8217,8.8906,8.2477,10.056,9.7805,7.0159,8.3911,7.9423,9.8769,10.7465,9.481,10.4623,Cancer
8.4295,6.3578,10.6671,12.6483,13.9636,13.4114,11.235,9.1069,11.5353,8.05,11.6596,13.1813,11.9586,10.1985,7.9131,10.5687,10.0858,7.966,10.2986,7.3974,9.4872,11.2703,9.264,9.378,Cancer
9.7393,7.1308,10.4074,12.8232,13.3154,11.0766,10.5823,9.3821,11.0507,8.3233,11.2525,15.0166,13.3489,10.4026,6.0112,11.7504,11.6643,7.2334,9.8006,8.3477,10.4437,11.426,8.3993,9.9991,Cancer
6.9363,5.8789,10.9349,12.8253,13.8166,8.1589,8.8414,7.887,11.4377,5.3236,12.6838,13.397,12.7047,10.212,8.5134,11.8249,9.9641,5.7684,9.1821,7.4711,8.9801,9.4546,10.161,11.0759,Cancer
4.5756,8.0542,11.797,11.2077,7.3969,3.4184,12.5918,8.2391,8.1749,7.9142,11.9233,10.2192,12.6144,7.0615,11.5112,10.3401,10.1901,8.2325,8.6076,10.1663,11.5147,7.8289,10.6384,11.9043,Cancer
8.642,7.2058,10.8149,12.7415,14.7128,6.633,8.2082,7.5962,10.6723,7.196,13.2024,10.7916,8.8911,9.4629,9.2654,10.9599,10.6621,7.9505,9.6174,7.2395,10.734,10.0563,9.4557,9.5775,Cancer
9.1936,8.2594,10.0181,10.7933,14.4019,13.6536,8.9699,9.2204,11.5657,5.9043,11.6391,13.3546,14.1008,10.9733,6.0605,11.1183,11.2564,7.0615,11.0687,7.1393,10.7051,9.1581,8.5323,10.803,Cancer
5.1895,9.4922,10.2463,12.433,9.3936,2.7034,11.1785,9.3539,10.4334,10.2847,11.9909,10.5466,12.2368,8.43,10.5185,10.4569,10.5633,8.0608,10.6328,8.8691,12.4931,7.3934,8.9202,13.1329,Cancer
9.1394,6.7557,11.1853,12.5789,14.3215,12.4927,10.3829,9.9004,11.012,6.7961,12.0425,14.181,14.1195,10.4302,6.7299,10.7713,10.1644,7.9347,9.828,6.7454,10.8238,11.2982,9.3104,10.6611,Cancer
10.2418,8.1416,11.2603,12.5318,13.8795,13.5777,8.9006,8.1064,11.535,4.3858,11.7377,12.5696,13.842,10.4893,6.1347,11.5263,11.1191,6.6939,10.9658,8.2229,11.9809,11.6772,8.7379,10.5494,Cancer
7.6619,7.0185,10.2148,12.8592,13.8639,13.2781,10.852,9.2472,11.4118,5.0619,12.7554,14.7418,14.2637,10.9842,4.7881,11.3494,9.8746,9.0199,10.4111,7.5647,10.0733,12.2547,8.2699,11.9378,Cancer
8.8486,8.2242,11.4817,12.4508,7.4083,8.2151,11.7078,8.9641,10.7842,10.346,12.3041,11.6576,12.7654,8.8798,10.721,10.2176,9.8676,7.1448,10.8087,7.4136,10.5165,9.0643,9.3075,12.9286,Cancer
8.8747,7.3442,11.3685,12.5417,6.1682,6.5982,9.5333,9.0326,10.3281,9.199,12.0685,11.0753,12.9823,10.1691,7.0085,10.2284,10.0364,7.2567,10.0098,8.2977,10.2922,8.0325,9.3226,13.6166,Cancer
8.2266,6.6209,10.3171,13.6298,13.7431,11.4408,10.7874,9.6333,11.4204,9.052,11.2777,13.0366,10.6978,10.7151,6.3855,10.9626,10.4698,7.9806,10.5649,6.8006,8.698,11.5409,8.6283,10.253,Cancer
7.6376,6.3646,10.6202,12.432,13.8005,9.3253,10.2343,8.7981,11.2102,8.1159,12.2784,13.6134,14.2177,9.9961,7.8951,11.0232,10.4438,7.6376,8.9571,7.8257,10.1351,11.2281,8.8024,10.8823,Cancer
9.5896,9.075,8.8758,11.9041,14.2206,7.2344,10.3841,9.4565,11.4587,9.1134,12.0427,12.4505,14.3288,9.9047,5.4051,11.3432,10.7616,9.7117,10.0121,9.4759,12.4181,10.4932,9.0243,10.4257,Cancer
8.3214,6.0269,10.4083,12.9555,12.7543,12.3295,9.3968,7.6972,10.9191,4.8491,12.7345,12.6451,12.0404,9.7692,8.302,11.0807,9.6684,7.0098,9.5935,8.0689,9.5804,10.6713,9.7442,10.6148,Cancer
6.7805,6.4067,10.4629,12.589,13.2725,7.9656,9.9092,9.8309,11.3708,8.2649,11.9858,14.5528,13.9771,10.0466,6.0349,11.2345,10.4005,8.0486,10.3224,6.2931,9.1365,12.1889,8.4044,11.8978,Cancer
